EMC_ID,AC,LABEL_INT_EN,LABEL_INT_FR,LABEL_EXT_EN,LABEL_EXT_FR
21075,E.1.Ag5.G2.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21076,E.1.Ag6.G2.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21077,E.1.Ag7.G2.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21078,E.1.Ag8.G2.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21079,E.1.Ag9.G2.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21080,E.1.Ag10.G2.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21081,E.1.Ag11.G2.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21082,E.1.Ag12.G2.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21083,E.1.Ag13.G2.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21084,E.1.Ag14.G2.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21085,E.1.Ag15.G2.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21086,E.1.Ag16.G2.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21087,E.1.Ag17.G2.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21088,E.1.Ag18.G2.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21089,E.1.Ag19.G2.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21090,E.1.Ag20.G2.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21091,E.1.Ag21.G2.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21092,E.1.Ag22.G2.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21093,E.1.Ag23.G2.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21094,E.1.Ag24.G2.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21095,E.1.Ag25t99.G2.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
21096,E.1.Aguk.G2.F,"Enrolment in ISCED 1, Age not specified ,Grade 2, initial education, Female",NULL,NULL,NULL
21097,E.1.G2.F,"Enrolment in ISCED 1 ,Grade 2, initial education, Female",NULL,NULL,NULL
21100,E.1.Ag0t4.G3,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 3, initial education",NULL,NULL,NULL
21101,E.1.Ag5.G3,"Enrolment in ISCED 1, aged 5 years old ,Grade 3, initial education",NULL,NULL,NULL
21102,E.1.Ag6.G3,"Enrolment in ISCED 1, aged 6 years old ,Grade 3, initial education",NULL,NULL,NULL
21103,E.1.Ag7.G3,"Enrolment in ISCED 1, aged 7 years old ,Grade 3, initial education",NULL,NULL,NULL
21104,E.1.Ag8.G3,"Enrolment in ISCED 1, aged 8 years old ,Grade 3, initial education",NULL,NULL,NULL
21105,E.1.Ag9.G3,"Enrolment in ISCED 1, aged 9 years old ,Grade 3, initial education",NULL,NULL,NULL
21106,E.1.Ag10.G3,"Enrolment in ISCED 1, aged 10 years old ,Grade 3, initial education",NULL,NULL,NULL
21107,E.1.Ag11.G3,"Enrolment in ISCED 1, aged 11 years old ,Grade 3, initial education",NULL,NULL,NULL
21108,E.1.Ag12.G3,"Enrolment in ISCED 1, aged 12 years old ,Grade 3, initial education",NULL,NULL,NULL
21109,E.1.Ag13.G3,"Enrolment in ISCED 1, aged 13 years old ,Grade 3, initial education",NULL,NULL,NULL
21110,E.1.Ag14.G3,"Enrolment in ISCED 1, aged 14 years old ,Grade 3, initial education",NULL,NULL,NULL
21111,E.1.Ag15.G3,"Enrolment in ISCED 1, aged 15 years old ,Grade 3, initial education",NULL,NULL,NULL
21112,E.1.Ag16.G3,"Enrolment in ISCED 1, aged 16 years old ,Grade 3, initial education",NULL,NULL,NULL
21113,E.1.Ag17.G3,"Enrolment in ISCED 1, aged 17 years old ,Grade 3, initial education",NULL,NULL,NULL
21114,E.1.Ag18.G3,"Enrolment in ISCED 1, aged 18 years old ,Grade 3, initial education",NULL,NULL,NULL
21115,E.1.Ag19.G3,"Enrolment in ISCED 1, aged 19 years old ,Grade 3, initial education",NULL,NULL,NULL
21116,E.1.Ag20.G3,"Enrolment in ISCED 1, aged 20 years old ,Grade 3, initial education",NULL,NULL,NULL
21117,E.1.Ag21.G3,"Enrolment in ISCED 1, aged 21 years old ,Grade 3, initial education",NULL,NULL,NULL
21118,E.1.Ag22.G3,"Enrolment in ISCED 1, aged 22 years old ,Grade 3, initial education",NULL,NULL,NULL
21119,E.1.Ag23.G3,"Enrolment in ISCED 1, aged 23 years old ,Grade 3, initial education",NULL,NULL,NULL
21120,E.1.Ag24.G3,"Enrolment in ISCED 1, aged 24 years old ,Grade 3, initial education",NULL,NULL,NULL
21121,E.1.Ag25t99.G3,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 3, initial education",NULL,NULL,NULL
21122,E.1.Aguk.G3,"Enrolment in ISCED 1, Age not specified ,Grade 3, initial education",NULL,NULL,NULL
21123,E.1.G3,"Enrolment in ISCED 1 ,Grade 3, initial education",NULL,NULL,NULL
21124,E.1.Ag0t4.G3.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21125,E.1.Ag5.G3.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21126,E.1.Ag6.G3.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21127,E.1.Ag7.G3.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21128,E.1.Ag8.G3.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21129,E.1.Ag9.G3.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21130,E.1.Ag10.G3.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21131,E.1.Ag11.G3.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21132,E.1.Ag12.G3.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21133,E.1.Ag13.G3.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21134,E.1.Ag14.G3.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21135,E.1.Ag15.G3.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21136,E.1.Ag16.G3.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21137,E.1.Ag17.G3.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21138,E.1.Ag18.G3.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21139,E.1.Ag19.G3.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21140,E.1.Ag20.G3.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21141,E.1.Ag21.G3.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21142,E.1.Ag22.G3.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21143,E.1.Ag23.G3.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21144,E.1.Ag24.G3.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21145,E.1.Ag25t99.G3.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 3, initial education, Female",NULL,NULL,NULL
21146,E.1.Aguk.G3.F,"Enrolment in ISCED 1, Age not specified ,Grade 3, initial education, Female",NULL,NULL,NULL
21147,E.1.G3.F,"Enrolment in ISCED 1 ,Grade 3, initial education, Female",NULL,NULL,NULL
21150,E.1.Ag0t4.G4,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 4, initial education",NULL,NULL,NULL
21151,E.1.Ag5.G4,"Enrolment in ISCED 1, aged 5 years old ,Grade 4, initial education",NULL,NULL,NULL
21152,E.1.Ag6.G4,"Enrolment in ISCED 1, aged 6 years old ,Grade 4, initial education",NULL,NULL,NULL
21153,E.1.Ag7.G4,"Enrolment in ISCED 1, aged 7 years old ,Grade 4, initial education",NULL,NULL,NULL
21154,E.1.Ag8.G4,"Enrolment in ISCED 1, aged 8 years old ,Grade 4, initial education",NULL,NULL,NULL
21155,E.1.Ag9.G4,"Enrolment in ISCED 1, aged 9 years old ,Grade 4, initial education",NULL,NULL,NULL
21156,E.1.Ag10.G4,"Enrolment in ISCED 1, aged 10 years old ,Grade 4, initial education",NULL,NULL,NULL
21157,E.1.Ag11.G4,"Enrolment in ISCED 1, aged 11 years old ,Grade 4, initial education",NULL,NULL,NULL
21158,E.1.Ag12.G4,"Enrolment in ISCED 1, aged 12 years old ,Grade 4, initial education",NULL,NULL,NULL
21159,E.1.Ag13.G4,"Enrolment in ISCED 1, aged 13 years old ,Grade 4, initial education",NULL,NULL,NULL
21160,E.1.Ag14.G4,"Enrolment in ISCED 1, aged 14 years old ,Grade 4, initial education",NULL,NULL,NULL
21161,E.1.Ag15.G4,"Enrolment in ISCED 1, aged 15 years old ,Grade 4, initial education",NULL,NULL,NULL
21162,E.1.Ag16.G4,"Enrolment in ISCED 1, aged 16 years old ,Grade 4, initial education",NULL,NULL,NULL
21163,E.1.Ag17.G4,"Enrolment in ISCED 1, aged 17 years old ,Grade 4, initial education",NULL,NULL,NULL
21164,E.1.Ag18.G4,"Enrolment in ISCED 1, aged 18 years old ,Grade 4, initial education",NULL,NULL,NULL
21165,E.1.Ag19.G4,"Enrolment in ISCED 1, aged 19 years old ,Grade 4, initial education",NULL,NULL,NULL
21166,E.1.Ag20.G4,"Enrolment in ISCED 1, aged 20 years old ,Grade 4, initial education",NULL,NULL,NULL
21167,E.1.Ag21.G4,"Enrolment in ISCED 1, aged 21 years old ,Grade 4, initial education",NULL,NULL,NULL
21168,E.1.Ag22.G4,"Enrolment in ISCED 1, aged 22 years old ,Grade 4, initial education",NULL,NULL,NULL
21169,E.1.Ag23.G4,"Enrolment in ISCED 1, aged 23 years old ,Grade 4, initial education",NULL,NULL,NULL
21170,E.1.Ag24.G4,"Enrolment in ISCED 1, aged 24 years old ,Grade 4, initial education",NULL,NULL,NULL
21171,E.1.Ag25t99.G4,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 4, initial education",NULL,NULL,NULL
21172,E.1.Aguk.G4,"Enrolment in ISCED 1, Age not specified ,Grade 4, initial education",NULL,NULL,NULL
21173,E.1.G4,"Enrolment in ISCED 1 ,Grade 4, initial education",NULL,NULL,NULL
21174,E.1.Ag0t4.G4.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21175,E.1.Ag5.G4.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21176,E.1.Ag6.G4.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21177,E.1.Ag7.G4.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21178,E.1.Ag8.G4.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21179,E.1.Ag9.G4.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21180,E.1.Ag10.G4.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21181,E.1.Ag11.G4.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21182,E.1.Ag12.G4.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21183,E.1.Ag13.G4.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21184,E.1.Ag14.G4.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21185,E.1.Ag15.G4.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21186,E.1.Ag16.G4.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21187,E.1.Ag17.G4.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21188,E.1.Ag18.G4.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21189,E.1.Ag19.G4.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21190,E.1.Ag20.G4.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21191,E.1.Ag21.G4.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21192,E.1.Ag22.G4.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21193,E.1.Ag23.G4.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21194,E.1.Ag24.G4.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21195,E.1.Ag25t99.G4.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 4, initial education, Female",NULL,NULL,NULL
21196,E.1.Aguk.G4.F,"Enrolment in ISCED 1, Age not specified ,Grade 4, initial education, Female",NULL,NULL,NULL
21197,E.1.G4.F,"Enrolment in ISCED 1 ,Grade 4, initial education, Female",NULL,NULL,NULL
21200,E.1.Ag0t4.G5,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 5, initial education",NULL,NULL,NULL
21201,E.1.Ag5.G5,"Enrolment in ISCED 1, aged 5 years old ,Grade 5, initial education",NULL,NULL,NULL
21202,E.1.Ag6.G5,"Enrolment in ISCED 1, aged 6 years old ,Grade 5, initial education",NULL,NULL,NULL
21203,E.1.Ag7.G5,"Enrolment in ISCED 1, aged 7 years old ,Grade 5, initial education",NULL,NULL,NULL
21204,E.1.Ag8.G5,"Enrolment in ISCED 1, aged 8 years old ,Grade 5, initial education",NULL,NULL,NULL
21205,E.1.Ag9.G5,"Enrolment in ISCED 1, aged 9 years old ,Grade 5, initial education",NULL,NULL,NULL
21206,E.1.Ag10.G5,"Enrolment in ISCED 1, aged 10 years old ,Grade 5, initial education",NULL,NULL,NULL
21207,E.1.Ag11.G5,"Enrolment in ISCED 1, aged 11 years old ,Grade 5, initial education",NULL,NULL,NULL
21208,E.1.Ag12.G5,"Enrolment in ISCED 1, aged 12 years old ,Grade 5, initial education",NULL,NULL,NULL
21209,E.1.Ag13.G5,"Enrolment in ISCED 1, aged 13 years old ,Grade 5, initial education",NULL,NULL,NULL
21210,E.1.Ag14.G5,"Enrolment in ISCED 1, aged 14 years old ,Grade 5, initial education",NULL,NULL,NULL
21211,E.1.Ag15.G5,"Enrolment in ISCED 1, aged 15 years old ,Grade 5, initial education",NULL,NULL,NULL
21212,E.1.Ag16.G5,"Enrolment in ISCED 1, aged 16 years old ,Grade 5, initial education",NULL,NULL,NULL
21213,E.1.Ag17.G5,"Enrolment in ISCED 1, aged 17 years old ,Grade 5, initial education",NULL,NULL,NULL
21214,E.1.Ag18.G5,"Enrolment in ISCED 1, aged 18 years old ,Grade 5, initial education",NULL,NULL,NULL
21215,E.1.Ag19.G5,"Enrolment in ISCED 1, aged 19 years old ,Grade 5, initial education",NULL,NULL,NULL
21216,E.1.Ag20.G5,"Enrolment in ISCED 1, aged 20 years old ,Grade 5, initial education",NULL,NULL,NULL
21217,E.1.Ag21.G5,"Enrolment in ISCED 1, aged 21 years old ,Grade 5, initial education",NULL,NULL,NULL
21218,E.1.Ag22.G5,"Enrolment in ISCED 1, aged 22 years old ,Grade 5, initial education",NULL,NULL,NULL
21219,E.1.Ag23.G5,"Enrolment in ISCED 1, aged 23 years old ,Grade 5, initial education",NULL,NULL,NULL
21220,E.1.Ag24.G5,"Enrolment in ISCED 1, aged 24 years old ,Grade 5, initial education",NULL,NULL,NULL
21221,E.1.Ag25t99.G5,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 5, initial education",NULL,NULL,NULL
21222,E.1.Aguk.G5,"Enrolment in ISCED 1, Age not specified ,Grade 5, initial education",NULL,NULL,NULL
21223,E.1.G5,"Enrolment in ISCED 1 ,Grade 5, initial education",NULL,NULL,NULL
21224,E.1.Ag0t4.G5.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21225,E.1.Ag5.G5.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21226,E.1.Ag6.G5.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21227,E.1.Ag7.G5.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21228,E.1.Ag8.G5.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21229,E.1.Ag9.G5.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21230,E.1.Ag10.G5.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21231,E.1.Ag11.G5.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21232,E.1.Ag12.G5.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21233,E.1.Ag13.G5.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21234,E.1.Ag14.G5.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21235,E.1.Ag15.G5.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21236,E.1.Ag16.G5.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21237,E.1.Ag17.G5.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21238,E.1.Ag18.G5.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21239,E.1.Ag19.G5.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21240,E.1.Ag20.G5.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21241,E.1.Ag21.G5.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21242,E.1.Ag22.G5.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21243,E.1.Ag23.G5.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21244,E.1.Ag24.G5.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21245,E.1.Ag25t99.G5.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 5, initial education, Female",NULL,NULL,NULL
21246,E.1.Aguk.G5.F,"Enrolment in ISCED 1, Age not specified ,Grade 5, initial education, Female",NULL,NULL,NULL
21247,E.1.G5.F,"Enrolment in ISCED 1 ,Grade 5, initial education, Female",NULL,NULL,NULL
21250,E.1.Ag0t4.G6,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 6, initial education",NULL,NULL,NULL
21251,E.1.Ag5.G6,"Enrolment in ISCED 1, aged 5 years old ,Grade 6, initial education",NULL,NULL,NULL
21252,E.1.Ag6.G6,"Enrolment in ISCED 1, aged 6 years old ,Grade 6, initial education",NULL,NULL,NULL
21253,E.1.Ag7.G6,"Enrolment in ISCED 1, aged 7 years old ,Grade 6, initial education",NULL,NULL,NULL
21254,E.1.Ag8.G6,"Enrolment in ISCED 1, aged 8 years old ,Grade 6, initial education",NULL,NULL,NULL
21255,E.1.Ag9.G6,"Enrolment in ISCED 1, aged 9 years old ,Grade 6, initial education",NULL,NULL,NULL
21256,E.1.Ag10.G6,"Enrolment in ISCED 1, aged 10 years old ,Grade 6, initial education",NULL,NULL,NULL
21257,E.1.Ag11.G6,"Enrolment in ISCED 1, aged 11 years old ,Grade 6, initial education",NULL,NULL,NULL
21258,E.1.Ag12.G6,"Enrolment in ISCED 1, aged 12 years old ,Grade 6, initial education",NULL,NULL,NULL
21259,E.1.Ag13.G6,"Enrolment in ISCED 1, aged 13 years old ,Grade 6, initial education",NULL,NULL,NULL
21260,E.1.Ag14.G6,"Enrolment in ISCED 1, aged 14 years old ,Grade 6, initial education",NULL,NULL,NULL
21261,E.1.Ag15.G6,"Enrolment in ISCED 1, aged 15 years old ,Grade 6, initial education",NULL,NULL,NULL
21262,E.1.Ag16.G6,"Enrolment in ISCED 1, aged 16 years old ,Grade 6, initial education",NULL,NULL,NULL
21263,E.1.Ag17.G6,"Enrolment in ISCED 1, aged 17 years old ,Grade 6, initial education",NULL,NULL,NULL
21264,E.1.Ag18.G6,"Enrolment in ISCED 1, aged 18 years old ,Grade 6, initial education",NULL,NULL,NULL
21265,E.1.Ag19.G6,"Enrolment in ISCED 1, aged 19 years old ,Grade 6, initial education",NULL,NULL,NULL
21266,E.1.Ag20.G6,"Enrolment in ISCED 1, aged 20 years old ,Grade 6, initial education",NULL,NULL,NULL
21267,E.1.Ag21.G6,"Enrolment in ISCED 1, aged 21 years old ,Grade 6, initial education",NULL,NULL,NULL
21268,E.1.Ag22.G6,"Enrolment in ISCED 1, aged 22 years old ,Grade 6, initial education",NULL,NULL,NULL
21269,E.1.Ag23.G6,"Enrolment in ISCED 1, aged 23 years old ,Grade 6, initial education",NULL,NULL,NULL
21270,E.1.Ag24.G6,"Enrolment in ISCED 1, aged 24 years old ,Grade 6, initial education",NULL,NULL,NULL
21271,E.1.Ag25t99.G6,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 6, initial education",NULL,NULL,NULL
21272,E.1.Aguk.G6,"Enrolment in ISCED 1, Age not specified ,Grade 6, initial education",NULL,NULL,NULL
21273,E.1.G6,"Enrolment in ISCED 1 ,Grade 6, initial education",NULL,NULL,NULL
21274,E.1.Ag0t4.G6.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21275,E.1.Ag5.G6.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21276,E.1.Ag6.G6.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21277,E.1.Ag7.G6.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21278,E.1.Ag8.G6.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21279,E.1.Ag9.G6.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21280,E.1.Ag10.G6.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21281,E.1.Ag11.G6.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21282,E.1.Ag12.G6.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21283,E.1.Ag13.G6.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21284,E.1.Ag14.G6.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21285,E.1.Ag15.G6.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21286,E.1.Ag16.G6.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21287,E.1.Ag17.G6.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21288,E.1.Ag18.G6.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21289,E.1.Ag19.G6.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21290,E.1.Ag20.G6.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21291,E.1.Ag21.G6.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21292,E.1.Ag22.G6.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21293,E.1.Ag23.G6.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21294,E.1.Ag24.G6.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21295,E.1.Ag25t99.G6.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 6, initial education, Female",NULL,NULL,NULL
21296,E.1.Aguk.G6.F,"Enrolment in ISCED 1, Age not specified ,Grade 6, initial education, Female",NULL,NULL,NULL
21297,E.1.G6.F,"Enrolment in ISCED 1 ,Grade 6, initial education, Female",NULL,NULL,NULL
21300,E.1.Ag0t4.G7,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 7, initial education",NULL,NULL,NULL
21301,E.1.Ag5.G7,"Enrolment in ISCED 1, aged 5 years old ,Grade 7, initial education",NULL,NULL,NULL
21302,E.1.Ag6.G7,"Enrolment in ISCED 1, aged 6 years old ,Grade 7, initial education",NULL,NULL,NULL
21303,E.1.Ag7.G7,"Enrolment in ISCED 1, aged 7 years old ,Grade 7, initial education",NULL,NULL,NULL
21304,E.1.Ag8.G7,"Enrolment in ISCED 1, aged 8 years old ,Grade 7, initial education",NULL,NULL,NULL
21305,E.1.Ag9.G7,"Enrolment in ISCED 1, aged 9 years old ,Grade 7, initial education",NULL,NULL,NULL
21306,E.1.Ag10.G7,"Enrolment in ISCED 1, aged 10 years old ,Grade 7, initial education",NULL,NULL,NULL
21307,E.1.Ag11.G7,"Enrolment in ISCED 1, aged 11 years old ,Grade 7, initial education",NULL,NULL,NULL
